"match_key","gbifID","accessRights","bibliographicCitation","language","license","modified","publisher","references","rightsHolder","type","institutionID","collectionID","datasetID","institutionCode","collectionCode","datasetName","ownerInstitutionCode","basisOfRecord","informationWithheld","dataGeneralizations","dynamicProperties","occurrenceID","catalogNumber","recordNumber","recordedBy","recordedByID","individualCount","organismQuantity","organismQuantityType","sex","lifeStage","reproductiveCondition","caste","behavior","vitality","establishmentMeans","degreeOfEstablishment","pathway","georeferenceVerificationStatus","occurrenceStatus","preparations","disposition","associatedOccurrences","associatedReferences","associatedSequences","associatedTaxa","otherCatalogNumbers","occurrenceRemarks","organismID","organismName","organismScope","associatedOrganisms","previousIdentifications","organismRemarks","materialEntityID","materialEntityRemarks","verbatimLabel","materialSampleID","eventID","parentEventID","eventType","fieldNumber","eventDate","eventTime","startDayOfYear","endDayOfYear","year","month","day","verbatimEventDate","habitat","samplingProtocol","sampleSizeValue","sampleSizeUnit","samplingEffort","fieldNotes","eventRemarks","locationID","higherGeographyID","higherGeography","continent","waterBody","islandGroup","island","countryCode","stateProvince","county","municipality","locality","verbatimLocality","verbatimElevation","verticalDatum","verbatimDepth","minimumDistanceAboveSurfaceInMeters","maximumDistanceAboveSurfaceInMeters","locationAccordingTo","locationRemarks","decimalLatitude","decimalLongitude","coordinateUncertaintyInMeters","coordinatePrecision","pointRadiusSpatialFit","verbatimCoordinateSystem","verbatimSRS","footprintWKT","footprintSRS","footprintSpatialFit","georeferencedBy","georeferencedDate","georeferenceProtocol","georeferenceSources","georeferenceRemarks","geologicalContextID","earliestEonOrLowestEonothem","latestEonOrHighestEonothem","earliestEraOrLowestErathem","latestEraOrHighestErathem","earliestPeriodOrLowestSystem","latestPeriodOrHighestSystem","earliestEpochOrLowestSeries","latestEpochOrHighestSeries","earliestAgeOrLowestStage","latestAgeOrHighestStage","lowestBiostratigraphicZone","highestBiostratigraphicZone","lithostratigraphicTerms","group","formation","member","bed","identificationID","verbatimIdentification","identificationQualifier","typeStatus","identifiedBy","identifiedByID","dateIdentified","identificationReferences","identificationVerificationStatus","identificationRemarks","taxonID","scientificNameID","acceptedNameUsageID","parentNameUsageID","originalNameUsageID","nameAccordingToID","namePublishedInID","taxonConceptID","scientificName","acceptedNameUsage","parentNameUsage","originalNameUsage","nameAccordingTo","namePublishedIn","namePublishedInYear","higherClassification","kingdom","phylum","class","order","superfamily","family","subfamily","tribe","subtribe","genus","genericName","subgenus","infragenericEpithet","specificEpithet","infraspecificEpithet","cultivarEpithet","taxonRank","verbatimTaxonRank","vernacularName","nomenclaturalCode","taxonomicStatus","nomenclaturalStatus","taxonRemarks","datasetKey","publishingCountry","lastInterpreted","elevation","elevationAccuracy","depth","depthAccuracy","distanceFromCentroidInMeters","issue","mediaType","hasCoordinate","hasGeospatialIssues","taxonKey","acceptedTaxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","subgenusKey","speciesKey","species","acceptedScientificName","verbatimScientificName","typifiedName","protocol","lastParsed","lastCrawled","repatriated","relativeOrganismQuantity","projectId","isSequenced","gbifRegion","publishedByGbifRegion","level0Gid","level0Name","level1Gid","level1Name","level2Gid","level2Name","level3Gid","level3Name","iucnRedListCategory","FotW_occurrenceID","gbifURL"
"1079_2006-11-04",4061604891,NA,"http://www.tropicos.org/Specimen/102569036",NA,"CC_BY_4_0","2022-12-03T22:40:00Z",NA,NA,"Missouri Botanical Garden","PhysicalObject",NA,"http://biocol.org/urn:lsid:biocol.org:col:15859",NA,"CANB","Tropicos","Tropicos","MOBOT","PRESERVED_SPECIMEN",NA,NA,NA,"urn:catalog:MO:Tropicos:102569036","102569036","1079","Zachary S. Rogers;R. Ranaivojaona;Christopher Davidson;Sharon R. Christoph",NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PRESENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"137",2006-11-04,NA,308,308,2006,11,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"AFRICA",NA,NA,NA,"MG","Antsiranana",NA,NA,"Coastal road running between Diego-Suarez and Orangea on Andovobazaha Bay. Dry scrub. Specimens preserved in alcohol.",NA,NA,NA,NA,NA,NA,NA,NA,-12.314167,49.332222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22900140",NA,NA,NA,NA,NA,NA,NA,"Olax dissitiflora Oliv.",NA,NA,NA,NA,NA,NA,NA,"Plantae","Tracheophyta","Magnoliopsida","Santalales",NA,"Olacaceae",NA,NA,NA,"Olax","Olax",NA,NA,"dissitiflora",NA,NA,"SPECIES",NA,NA,"ICNafp","ACCEPTED","No opinion",NA,"e053ff53-c156-4e2e-b9b5-4462e9625424","US","2025-02-13T17:29:55.275Z",7,NA,NA,NA,NA,"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_TAXON_ID_IGNORED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY;DIFFERENT_OWNER_INSTITUTION","StillImage","true","false",3685821,3685821,6,7707728,220,934,6662,7326443,NA,3685821,"Olax dissitiflora","Olax dissitiflora Oliv.","Olax dissitiflora Oliv.",NA,"EML","2025-02-13T17:29:55.275Z","2025-02-13T15:19:32.354Z","true",NA,NA,"false","AFRICA","NORTH_AMERICA","MDG","Madagascar","MDG.2_1","Antsiranana","MDG.2.1_1","Diana","MDG.2.1.3_1","Antsiranana Rural","LC","af58a56f-4f56-3209-ae40-3f2cb07c0196","https://www.gbif.org/occurrence/4061604891"
"1079_2006-11-04",4031787204,NA,"http://www.tropicos.org/Specimen/102569035",NA,"CC_BY_4_0","2022-12-03T22:40:00Z",NA,NA,"Missouri Botanical Garden","PhysicalObject",NA,"http://biocol.org/urn:lsid:biocol.org:col:15859",NA,"MO","Tropicos","Tropicos","MOBOT","PRESERVED_SPECIMEN",NA,NA,NA,"urn:catalog:MO:Tropicos:102569035","102569035","1079","Zachary S. Rogers;R. Ranaivojaona;Christopher Davidson;Sharon R. Christoph",NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PRESENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"137",2006-11-04,NA,308,308,2006,11,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"AFRICA",NA,NA,NA,"MG","Antsiranana",NA,NA,"Coastal road running between Diego-Suarez and Orangea on Andovobazaha Bay. Dry scrub. Specimens preserved in alcohol.",NA,NA,NA,NA,NA,NA,NA,NA,-12.314167,49.332222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22900140",NA,NA,NA,NA,NA,NA,NA,"Olax dissitiflora Oliv.",NA,NA,NA,NA,NA,NA,NA,"Plantae","Tracheophyta","Magnoliopsida","Santalales",NA,"Olacaceae",NA,NA,NA,"Olax","Olax",NA,NA,"dissitiflora",NA,NA,"SPECIES",NA,NA,"ICNafp","ACCEPTED","No opinion",NA,"7bd65a7a-f762-11e1-a439-00145eb45e9a","US","2025-02-13T18:49:14.827Z",7,NA,NA,NA,NA,"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_TAXON_ID_IGNORED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY","StillImage","true","false",3685821,3685821,6,7707728,220,934,6662,7326443,NA,3685821,"Olax dissitiflora","Olax dissitiflora Oliv.","Olax dissitiflora Oliv.",NA,"EML","2025-02-13T18:49:14.827Z","2025-02-13T15:19:33.370Z","true",NA,NA,"false","AFRICA","NORTH_AMERICA","MDG","Madagascar","MDG.2_1","Antsiranana","MDG.2.1_1","Diana","MDG.2.1.3_1","Antsiranana Rural","LC","af58a56f-4f56-3209-ae40-3f2cb07c0196","https://www.gbif.org/occurrence/4031787204"
"1079_2006-11-04",4061561328,NA,"http://www.tropicos.org/Specimen/102569033",NA,"CC_BY_4_0","2022-12-03T22:40:00Z",NA,NA,"Missouri Botanical Garden","PhysicalObject",NA,"http://biocol.org/urn:lsid:biocol.org:col:15859",NA,"NMC","Tropicos","Tropicos","MOBOT","PRESERVED_SPECIMEN",NA,NA,NA,"urn:catalog:MO:Tropicos:102569033","102569033","1079","Zachary S. Rogers;R. Ranaivojaona;Christopher Davidson;Sharon R. Christoph",NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PRESENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"137",2006-11-04,NA,308,308,2006,11,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"AFRICA",NA,NA,NA,"MG","Antsiranana",NA,NA,"Coastal road running between Diego-Suarez and Orangea on Andovobazaha Bay. Dry scrub. Specimens preserved in alcohol.",NA,NA,NA,NA,NA,NA,NA,NA,-12.314167,49.332222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22900140",NA,NA,NA,NA,NA,NA,NA,"Olax dissitiflora Oliv.",NA,NA,NA,NA,NA,NA,NA,"Plantae","Tracheophyta","Magnoliopsida","Santalales",NA,"Olacaceae",NA,NA,NA,"Olax","Olax",NA,NA,"dissitiflora",NA,NA,"SPECIES",NA,NA,"ICNafp","ACCEPTED","No opinion",NA,"e053ff53-c156-4e2e-b9b5-4462e9625424","US","2025-02-13T17:29:55.270Z",7,NA,NA,NA,NA,"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_TAXON_ID_IGNORED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY;DIFFERENT_OWNER_INSTITUTION","StillImage","true","false",3685821,3685821,6,7707728,220,934,6662,7326443,NA,3685821,"Olax dissitiflora","Olax dissitiflora Oliv.","Olax dissitiflora Oliv.",NA,"EML","2025-02-13T17:29:55.270Z","2025-02-13T15:19:32.354Z","true",NA,NA,"false","AFRICA","NORTH_AMERICA","MDG","Madagascar","MDG.2_1","Antsiranana","MDG.2.1_1","Diana","MDG.2.1.3_1","Antsiranana Rural","LC","af58a56f-4f56-3209-ae40-3f2cb07c0196","https://www.gbif.org/occurrence/4061561328"
"1079_2006-11-04",4061552457,NA,"http://www.tropicos.org/Specimen/102569034",NA,"CC_BY_4_0","2022-12-03T22:40:00Z",NA,NA,"Missouri Botanical Garden","PhysicalObject",NA,"http://biocol.org/urn:lsid:biocol.org:col:15859",NA,"TAN","Tropicos","Tropicos","MOBOT","PRESERVED_SPECIMEN",NA,NA,NA,"urn:catalog:MO:Tropicos:102569034","102569034","1079","Zachary S. Rogers;R. Ranaivojaona;Christopher Davidson;Sharon R. Christoph",NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PRESENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"137",2006-11-04,NA,308,308,2006,11,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"AFRICA",NA,NA,NA,"MG","Antsiranana",NA,NA,"Coastal road running between Diego-Suarez and Orangea on Andovobazaha Bay. Dry scrub. Specimens preserved in alcohol.",NA,NA,NA,NA,NA,NA,NA,NA,-12.314167,49.332222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22900140",NA,NA,NA,NA,NA,NA,NA,"Olax dissitiflora Oliv.",NA,NA,NA,NA,NA,NA,NA,"Plantae","Tracheophyta","Magnoliopsida","Santalales",NA,"Olacaceae",NA,NA,NA,"Olax","Olax",NA,NA,"dissitiflora",NA,NA,"SPECIES",NA,NA,"ICNafp","ACCEPTED","No opinion",NA,"e053ff53-c156-4e2e-b9b5-4462e9625424","US","2025-02-13T17:29:55.261Z",7,NA,NA,NA,NA,"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_TAXON_ID_IGNORED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY;DIFFERENT_OWNER_INSTITUTION","StillImage","true","false",3685821,3685821,6,7707728,220,934,6662,7326443,NA,3685821,"Olax dissitiflora","Olax dissitiflora Oliv.","Olax dissitiflora Oliv.",NA,"EML","2025-02-13T17:29:55.261Z","2025-02-13T15:19:32.354Z","true",NA,NA,"false","AFRICA","NORTH_AMERICA","MDG","Madagascar","MDG.2_1","Antsiranana","MDG.2.1_1","Diana","MDG.2.1.3_1","Antsiranana Rural","LC","af58a56f-4f56-3209-ae40-3f2cb07c0196","https://www.gbif.org/occurrence/4061552457"
"1079_2006-11-04",1257563154,NA,"http://www.tropicos.org/Specimen/100210395",NA,"CC_BY_4_0","2022-07-14T04:53:00Z",NA,NA,"Missouri Botanical Garden","PhysicalObject",NA,"http://biocol.org/urn:lsid:biocol.org:col:15859",NA,"P","Tropicos","Tropicos","MOBOT","PRESERVED_SPECIMEN",NA,NA,NA,"urn:catalog:MO:Tropicos:100210395","100210395","1079","Zachary S. Rogers;R. Ranaivojaona;Christopher Davidson;Sharon R. Christoph",NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PRESENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"137",2006-11-04,NA,308,308,2006,11,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"AFRICA",NA,NA,NA,"MG","Antsiranana",NA,NA,"Coastal road running between Diego-Suarez and Orangea on Andovobazaha Bay. Dry scrub. Specimens preserved in alcohol.",NA,NA,NA,NA,NA,NA,NA,NA,-12.314167,49.332222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22900140",NA,NA,NA,NA,NA,NA,NA,"Olax dissitiflora Oliv.",NA,NA,NA,NA,NA,NA,NA,"Plantae","Tracheophyta","Magnoliopsida","Santalales",NA,"Olacaceae",NA,NA,NA,"Olax","Olax",NA,NA,"dissitiflora",NA,NA,"SPECIES",NA,NA,"ICNafp","ACCEPTED","No opinion",NA,"e053ff53-c156-4e2e-b9b5-4462e9625424","US","2025-02-13T17:27:01.770Z",7,NA,NA,NA,NA,"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_TAXON_ID_IGNORED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY;DIFFERENT_OWNER_INSTITUTION","StillImage","true","false",3685821,3685821,6,7707728,220,934,6662,7326443,NA,3685821,"Olax dissitiflora","Olax dissitiflora Oliv.","Olax dissitiflora Oliv.",NA,"EML","2025-02-13T17:27:01.770Z","2025-02-13T15:19:32.354Z","true",NA,NA,"false","AFRICA","NORTH_AMERICA","MDG","Madagascar","MDG.2_1","Antsiranana","MDG.2.1_1","Diana","MDG.2.1.3_1","Antsiranana Rural","LC","af58a56f-4f56-3209-ae40-3f2cb07c0196","https://www.gbif.org/occurrence/1257563154"
"1081_2006-11-04",1257563143,NA,"http://www.tropicos.org/Specimen/100210398",NA,"CC_BY_4_0","2022-07-14T04:53:00Z",NA,NA,"Missouri Botanical Garden","PhysicalObject",NA,"http://biocol.org/urn:lsid:biocol.org:col:15859",NA,"P","Tropicos","Tropicos","MOBOT","PRESERVED_SPECIMEN",NA,NA,NA,"urn:catalog:MO:Tropicos:100210398","100210398","1081","Zachary S. Rogers;R. Ranaivojaona;Christopher Davidson;Sharon R. Christoph",NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PRESENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"138",2006-11-04,NA,308,308,2006,11,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"AFRICA",NA,NA,NA,"MG","Antsiranana",NA,NA,"Along road in Orangea Forest, near village of Ankorikakely, 2-3 km NE of town on road to Sakalava Bay. On red sand. Specimens preserved in alcohol.",NA,NA,NA,NA,NA,NA,NA,NA,-12.277778,49.384722,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"M. Thulin (UPS)",NA,"2011-01-01T00:00:00",NA,NA,NA,"13075925",NA,NA,NA,NA,NA,NA,NA,"Millettia richardiana (Baill.) Du Puy & Labat",NA,NA,NA,NA,NA,NA,NA,"Plantae","Tracheophyta","Magnoliopsida","Fabales",NA,"Fabaceae",NA,NA,NA,"Millettia","Millettia",NA,NA,"richardiana",NA,NA,"SPECIES",NA,NA,"ICNafp","ACCEPTED","No opinion",NA,"e053ff53-c156-4e2e-b9b5-4462e9625424","US","2025-02-13T17:27:02.211Z",48,NA,NA,NA,NA,"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_TAXON_ID_IGNORED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY;DIFFERENT_OWNER_INSTITUTION",NA,"true","false",5355937,5355937,6,7707728,220,1370,5386,2961195,NA,5355937,"Millettia richardiana","Millettia richardiana (Baill.) Du Puy & Labat","Millettia richardiana (Baill.) Du Puy & Labat",NA,"EML","2025-02-13T17:27:02.211Z","2025-02-13T15:19:32.354Z","true",NA,NA,"false","AFRICA","NORTH_AMERICA","MDG","Madagascar","MDG.2_1","Antsiranana","MDG.2.1_1","Diana","MDG.2.1.3_1","Antsiranana Rural","LC","645d1647-ac2d-3114-8857-39fc146bff26","https://www.gbif.org/occurrence/1257563143"
"1081_2006-11-04",4031679324,NA,"http://www.tropicos.org/Specimen/102569040",NA,"CC_BY_4_0","2022-12-03T22:40:00Z",NA,NA,"Missouri Botanical Garden","PhysicalObject",NA,"http://biocol.org/urn:lsid:biocol.org:col:15859",NA,"MO","Tropicos","Tropicos","MOBOT","PRESERVED_SPECIMEN",NA,NA,NA,"urn:catalog:MO:Tropicos:102569040","102569040","1081","Zachary S. Rogers;R. Ranaivojaona;Christopher Davidson;Sharon R. Christoph",NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PRESENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"138",2006-11-04,NA,308,308,2006,11,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"AFRICA",NA,NA,NA,"MG","Antsiranana",NA,NA,"Along road in Orangea Forest, near village of Ankorikakely, 2-3 km NE of town on road to Sakalava Bay. On red sand. Specimens preserved in alcohol.",NA,NA,NA,NA,NA,NA,NA,NA,-12.277778,49.384722,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"M. Thulin (UPS)",NA,"2011-01-01T00:00:00",NA,NA,NA,"13075925",NA,NA,NA,NA,NA,NA,NA,"Millettia richardiana (Baill.) Du Puy & Labat",NA,NA,NA,NA,NA,NA,NA,"Plantae","Tracheophyta","Magnoliopsida","Fabales",NA,"Fabaceae",NA,NA,NA,"Millettia","Millettia",NA,NA,"richardiana",NA,NA,"SPECIES",NA,NA,"ICNafp","ACCEPTED","No opinion",NA,"7bd65a7a-f762-11e1-a439-00145eb45e9a","US","2025-02-13T18:49:21.857Z",48,NA,NA,NA,NA,"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_TAXON_ID_IGNORED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY",NA,"true","false",5355937,5355937,6,7707728,220,1370,5386,2961195,NA,5355937,"Millettia richardiana","Millettia richardiana (Baill.) Du Puy & Labat","Millettia richardiana (Baill.) Du Puy & Labat",NA,"EML","2025-02-13T18:49:21.857Z","2025-02-13T15:19:33.370Z","true",NA,NA,"false","AFRICA","NORTH_AMERICA","MDG","Madagascar","MDG.2_1","Antsiranana","MDG.2.1_1","Diana","MDG.2.1.3_1","Antsiranana Rural","LC","645d1647-ac2d-3114-8857-39fc146bff26","https://www.gbif.org/occurrence/4031679324"
"1081_2006-11-04",4061033636,NA,"http://www.tropicos.org/Specimen/102569039",NA,"CC_BY_4_0","2022-12-03T22:40:00Z",NA,NA,"Missouri Botanical Garden","PhysicalObject",NA,"http://biocol.org/urn:lsid:biocol.org:col:15859",NA,"TAN","Tropicos","Tropicos","MOBOT","PRESERVED_SPECIMEN",NA,NA,NA,"urn:catalog:MO:Tropicos:102569039","102569039","1081","Zachary S. Rogers;R. Ranaivojaona;Christopher Davidson;Sharon R. Christoph",NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PRESENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"138",2006-11-04,NA,308,308,2006,11,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"AFRICA",NA,NA,NA,"MG","Antsiranana",NA,NA,"Along road in Orangea Forest, near village of Ankorikakely, 2-3 km NE of town on road to Sakalava Bay. On red sand. Specimens preserved in alcohol.",NA,NA,NA,NA,NA,NA,NA,NA,-12.277778,49.384722,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"M. Thulin (UPS)",NA,"2011-01-01T00:00:00",NA,NA,NA,"13075925",NA,NA,NA,NA,NA,NA,NA,"Millettia richardiana (Baill.) Du Puy & Labat",NA,NA,NA,NA,NA,NA,NA,"Plantae","Tracheophyta","Magnoliopsida","Fabales",NA,"Fabaceae",NA,NA,NA,"Millettia","Millettia",NA,NA,"richardiana",NA,NA,"SPECIES",NA,NA,"ICNafp","ACCEPTED","No opinion",NA,"e053ff53-c156-4e2e-b9b5-4462e9625424","US","2025-02-13T17:29:55.591Z",48,NA,NA,NA,NA,"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_TAXON_ID_IGNORED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY;DIFFERENT_OWNER_INSTITUTION",NA,"true","false",5355937,5355937,6,7707728,220,1370,5386,2961195,NA,5355937,"Millettia richardiana","Millettia richardiana (Baill.) Du Puy & Labat","Millettia richardiana (Baill.) Du Puy & Labat",NA,"EML","2025-02-13T17:29:55.591Z","2025-02-13T15:19:32.354Z","true",NA,NA,"false","AFRICA","NORTH_AMERICA","MDG","Madagascar","MDG.2_1","Antsiranana","MDG.2.1_1","Diana","MDG.2.1.3_1","Antsiranana Rural","LC","645d1647-ac2d-3114-8857-39fc146bff26","https://www.gbif.org/occurrence/4061033636"
"11106_2007-07-19",4068940994,NA,NA,"en","CC0_1_0","2015-04-04T04:26:45Z",NA,NA,"Boise State University, Snake River Plains Herbarium","PhysicalObject",NA,NA,NA,"SRP","Vascular",NA,"SRP","PRESERVED_SPECIMEN",NA,NA,NA,"9bc80011-e4a9-4474-b28b-531d9ed463f2","38121","11106","C. Davidson",NA,NA,NA,NA,NA,NA,"flowers",NA,NA,NA,NA,NA,NA,NA,"PRESENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007-07-19,NA,200,200,2007,7,19,NA,"Dry slope in lodgepole/ponderosa pine for.",NA,NA,NA,NA,NA,NA,NA,NA,"U.S.A., Idaho, Adams County","NORTH_AMERICA",NA,NA,NA,"US","Idaho","Adams",NA,"Abandoned rd E of Thorn Cr., ca 200 m E of For. Serv. Rd. 257.",NA,"1525 m.",NA,NA,NA,NA,NA,NA,44.960639,-116.171472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C. Davidson",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Penstemon attenuatus var. militaris (Greene) Cronquist","Penstemon attenuatus var. militaris",NA,NA,NA,NA,NA,"Plantaginaceae","Plantae","Tracheophyta","Magnoliopsida","Lamiales",NA,"Plantaginaceae",NA,NA,NA,"Penstemon","Penstemon",NA,NA,"attenuatus","militaris",NA,"VARIETY",NA,NA,"ICBN","ACCEPTED",NA,NA,"dfe29309-9f9f-493b-95e7-68f4563a3cdb","US","2025-05-01T19:02:25.595Z",1525,NA,NA,NA,NA,"GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH",NA,"true","false",3737171,3737171,6,7707728,220,408,2420,3171306,NA,7824216,"Penstemon attenuatus","Penstemon attenuatus var. militaris (Greene) Cronquist","Penstemon attenuatus var. militaris",NA,"EML","2025-05-01T19:02:25.595Z","2025-05-01T19:01:56.545Z","false",NA,NA,"false","NORTH_AMERICA","NORTH_AMERICA","USA","United States","USA.13_1","Idaho","USA.13.2_1","Adams",NA,NA,NA,"a47f702e-89da-3b98-9309-83a556f9f910","https://www.gbif.org/occurrence/4068940994"
